order_id,date,week,month,division,product_line,material,operator_id,machine_id,shift,planned_qty,actual_qty,good_qty,defect_qty,scrap_qty,rework_qty,defect_rate,yield_rate,std_cycle_time_min,actual_cycle_time_min,cycle_time_variance_pct,promised_lead_days,actual_lead_days,on_time_delivery,downtime_minutes,material_cost_per_unit,labor_cost_per_unit,overhead_per_unit,unit_price,total_production_cost,scrap_cost,rework_cost,revenue,gross_margin
ORD-04637,2024-10-31,44,2024-10,South,Gear Assemblies,Bronze C932,OP-019,MCH-11,Day,125,125,118,7,2,5,0.056,0.944,15.0,14.66,-2.27,10,7,1,0,22.0,8.55,12.83,59.64,5422.5,52.55,32.06,7037.52,0.2295
ORD-03321,2024-10-31,44,2024-10,South,Gear Assemblies,Bronze C932,OP-002,MCH-10,Day,125,98,96,2,0,2,0.0204,0.9796,15.0,18.59,23.93,3,2,1,0,22.0,10.84,16.26,74.41,4811.8,0.0,16.26,7143.36,0.3264
ORD-02145,2024-10-31,44,2024-10,North,Gear Assemblies,Aluminum 6061,OP-003,MCH-12,Swing,75,58,55,3,1,2,0.0517,0.9483,15.0,14.83,-1.13,14,12,1,5,12.0,8.65,12.98,50.22,1950.54,16.32,12.98,2762.1,0.2938
ORD-03133,2024-10-31,44,2024-10,South,Shaft Components,Titanium Grade 5,OP-018,MCH-02,Night,200,168,163,5,2,3,0.0298,0.9702,10.0,11.02,10.2,7,7,1,0,45.0,6.43,9.64,83.03,10259.76,96.43,14.47,13533.89,0.2419
ORD-02198,2024-10-31,44,2024-10,South,Housing Units,Stainless 316,OP-018,MCH-09,Swing,75,55,53,2,0,2,0.0364,0.9636,22.0,22.73,3.32,7,6,1,0,18.5,13.26,19.89,77.12,2840.75,0.0,19.89,4087.36,0.305
ORD-02289,2024-10-31,44,2024-10,Central,Hydraulic Valves,Bronze C932,OP-009,MCH-02,Day,100,89,84,5,2,3,0.0562,0.9438,18.0,15.92,-11.56,10,9,1,0,22.0,9.29,13.93,64.72,4024.58,53.29,20.9,5436.48,0.2597
ORD-04697,2024-10-31,44,2024-10,South,Housing Units,Steel 4140,OP-007,MCH-14,Night,125,93,91,2,0,2,0.0215,0.9785,22.0,22.72,3.27,7,7,1,16,8.5,13.25,19.88,60.88,3871.59,0.0,19.88,5540.08,0.3012
ORD-00351,2024-10-31,44,2024-10,Central,Hydraulic Valves,Bronze C932,OP-016,MCH-07,Day,100,87,81,6,2,4,0.069,0.931,18.0,14.83,-17.61,14,11,1,0,22.0,8.65,12.98,60.97,3795.81,52.65,25.95,4938.57,0.2314
ORD-00965,2024-11-01,44,2024-11,South,Gear Assemblies,Steel 4140,OP-014,MCH-04,Night,50,38,37,1,0,1,0.0263,0.9737,15.0,13.37,-10.87,14,11,1,0,8.5,7.8,11.7,40.27,1064.0,0.0,5.85,1489.99,0.2859
ORD-03667,2024-11-01,44,2024-11,Central,Precision Bearings,Steel 4140,OP-012,MCH-08,Night,150,100,96,4,1,3,0.04,0.96,12.5,12.79,2.32,14,12,1,0,8.5,7.46,11.19,34.2,2715.0,12.23,16.79,3283.2,0.1731
ORD-01205,2024-11-01,44,2024-11,Central,Hydraulic Valves,Bronze C932,OP-007,MCH-14,Night,100,76,72,4,1,3,0.0526,0.9474,18.0,16.94,-5.89,10,12,0,0,22.0,9.88,14.82,67.14,3549.2,26.94,22.23,4834.08,0.2658
ORD-00182,2024-11-01,44,2024-11,North,Gear Assemblies,Aluminum 6061,OP-005,MCH-10,Night,150,124,119,5,1,4,0.0403,0.9597,15.0,16.46,9.73,5,5,1,0,12.0,9.6,14.4,46.25,4464.0,16.8,28.8,5503.75,0.1889
ORD-00528,2024-11-01,44,2024-11,North,Shaft Components,Titanium Grade 5,OP-013,MCH-02,Night,150,121,116,5,2,3,0.0413,0.9587,10.0,11.51,15.1,14,13,1,10,45.0,6.71,10.06,90.71,7474.17,96.71,15.1,10522.36,0.2897
ORD-03864,2024-11-01,44,2024-11,South,Hydraulic Valves,Titanium Grade 5,OP-005,MCH-09,Swing,200,171,166,5,1,4,0.0292,0.9708,18.0,19.29,7.17,3,2,1,0,45.0,11.25,16.88,99.27,12505.23,50.62,33.75,16478.82,0.2411
ORD-02368,2024-11-01,44,2024-11,Central,Gear Assemblies,Titanium Grade 5,OP-020,MCH-07,Day,150,130,123,7,3,4,0.0538,0.9462,15.0,13.68,-8.8,5,6,0,14,45.0,7.98,11.97,91.08,8443.5,146.97,23.94,11202.84,0.2463
ORD-02072,2024-11-01,44,2024-11,Central,Housing Units,Titanium Grade 5,OP-018,MCH-14,Swing,50,48,46,2,0,2,0.0417,0.9583,22.0,24.09,9.5,7,5,1,0,45.0,14.05,21.08,103.42,3846.24,0.0,21.08,4757.32,0.1915
ORD-01400,2024-11-01,44,2024-11,North,Shaft Components,Aluminum 6061,OP-008,MCH-01,Swing,125,110,107,3,1,2,0.0273,0.9727,10.0,9.02,-9.8,10,12,0,0,12.0,5.26,7.89,35.19,2766.5,14.63,7.89,3765.33,0.2653
ORD-02101,2024-11-01,44,2024-11,South,Shaft Components,Steel 4140,OP-014,MCH-03,Day,125,104,101,3,1,2,0.0288,0.9712,10.0,9.7,-3.0,7,8,0,0,8.5,5.66,8.49,32.6,2355.6,11.33,8.49,3292.6,0.2846
ORD-02498,2024-11-01,44,2024-11,Central,Shaft Components,Titanium Grade 5,OP-005,MCH-12,Day,150,125,120,5,2,3,0.04,0.96,10.0,9.8,-2.0,10,11,0,0,45.0,5.72,8.58,91.14,7412.5,95.72,12.87,10936.8,0.3222
ORD-01055,2024-11-01,44,2024-11,North,Precision Bearings,Bronze C932,OP-008,MCH-14,Swing,125,101,98,3,0,3,0.0297,0.9703,12.5,14.6,16.8,10,11,0,0,22.0,8.52,12.78,61.98,4373.3,0.0,19.17,6074.04,0.28
ORD-02254,2024-11-01,44,2024-11,North,Housing Units,Aluminum 6061,OP-012,MCH-04,Day,100,81,78,3,1,2,0.037,0.963,22.0,21.29,-3.23,7,7,1,11,12.0,12.42,18.63,55.57,3487.05,18.21,18.63,4334.46,0.1955
ORD-04351,2024-11-01,44,2024-11,South,Hydraulic Valves,Titanium Grade 5,OP-019,MCH-15,Night,200,157,144,13,4,9,0.0828,0.9172,18.0,20.42,13.44,3,2,1,0,45.0,11.91,17.87,98.04,11740.46,203.82,80.39,14117.76,0.1684
ORD-02019,2024-11-01,44,2024-11,Central,Hydraulic Valves,Titanium Grade 5,OP-002,MCH-05,Day,200,149,140,9,3,6,0.0604,0.9396,18.0,19.0,5.56,10,9,1,8,45.0,11.08,16.62,110.69,10832.3,151.62,49.86,15496.6,0.301
ORD-03538,2024-11-01,44,2024-11,South,Housing Units,Bronze C932,OP-005,MCH-10,Day,100,89,85,4,1,3,0.0449,0.9551,22.0,23.5,6.82,7,6,1,0,22.0,13.71,20.57,81.86,5008.92,28.86,30.85,6958.1,0.2801
ORD-00525,2024-11-01,44,2024-11,Central,Housing Units,Steel 4140,OP-004,MCH-06,Day,100,88,86,2,0,2,0.0227,0.9773,22.0,23.51,6.86,14,13,1,0,8.5,13.71,20.57,53.55,3764.64,0.0,20.57,4605.3,0.1825
ORD-04174,2024-11-02,44,2024-11,North,Housing Units,Bronze C932,OP-004,MCH-04,Night,50,39,38,1,0,1,0.0256,0.9744,22.0,17.03,-22.59,7,5,1,0,22.0,9.93,14.89,67.21,1825.98,0.0,7.45,2553.98,0.285
ORD-03769,2024-11-02,44,2024-11,South,Gear Assemblies,Steel 4140,OP-018,MCH-13,Swing,100,87,82,5,2,3,0.0575,0.9425,15.0,18.71,24.73,10,10,1,0,8.5,10.91,16.37,52.53,3112.86,27.91,24.55,4307.46,0.2773
ORD-03449,2024-11-02,44,2024-11,Central,Gear Assemblies,Bronze C932,OP-001,MCH-07,Night,75,53,51,2,0,2,0.0377,0.9623,15.0,14.4,-4.0,10,8,1,0,22.0,8.4,12.6,56.91,2279.0,0.0,12.6,2902.41,0.2148
ORD-02688,2024-11-02,44,2024-11,Central,Shaft Components,Titanium Grade 5,OP-002,MCH-14,Swing,125,103,102,1,0,1,0.0097,0.9903,10.0,7.83,-21.7,5,5,1,13,45.0,4.57,6.86,76.39,5812.29,0.0,3.43,7791.78,0.254
ORD-02144,2024-11-02,44,2024-11,South,Precision Bearings,Steel 4140,OP-014,MCH-10,Day,125,124,119,5,2,3,0.0403,0.9597,12.5,12.49,-0.08,10,8,1,0,8.5,7.29,10.94,34.89,3314.52,24.29,16.4,4151.91,0.2017
ORD-03461,2024-11-02,44,2024-11,Central,Hydraulic Valves,Aluminum 6061,OP-009,MCH-12,Swing,125,105,99,6,1,5,0.0571,0.9429,18.0,16.44,-8.67,14,16,0,0,12.0,9.59,14.38,47.77,3776.85,16.8,35.96,4729.23,0.2014
ORD-03181,2024-11-03,44,2024-11,North,Hydraulic Valves,Bronze C932,OP-015,MCH-15,Swing,125,111,102,9,4,5,0.0811,0.9189,18.0,18.06,0.33,14,14,1,0,22.0,10.54,15.81,63.96,5366.85,109.08,39.52,6523.92,0.1774
ORD-00693,2024-11-03,44,2024-11,North,Housing Units,Bronze C932,OP-011,MCH-10,Night,75,62,60,2,0,2,0.0323,0.9677,22.0,19.54,-11.18,10,10,1,0,22.0,11.4,17.1,77.0,3131.0,0.0,17.1,4620.0,0.3223
ORD-00636,2024-11-03,44,2024-11,South,Gear Assemblies,Stainless 316,OP-004,MCH-07,Day,150,117,113,4,1,3,0.0342,0.9658,15.0,15.24,1.6,3,3,1,39,18.5,8.89,13.34,54.25,4765.41,22.95,20.0,6130.25,0.2226
ORD-02427,2024-11-03,44,2024-11,South,Housing Units,Bronze C932,OP-016,MCH-10,Swing,100,75,73,2,0,2,0.0267,0.9733,22.0,20.99,-4.59,10,8,1,0,22.0,12.24,18.36,77.0,3945.0,0.0,18.36,5621.0,0.2982
ORD-00742,2024-11-03,44,2024-11,South,Shaft Components,Titanium Grade 5,OP-005,MCH-09,Day,150,145,144,1,0,1,0.0069,0.9931,10.0,8.81,-11.9,3,3,1,0,45.0,5.14,7.71,75.6,8388.25,0.0,3.85,10886.4,0.2295
ORD-00154,2024-11-03,44,2024-11,North,Gear Assemblies,Aluminum 6061,OP-012,MCH-13,Day,200,176,168,8,2,6,0.0455,0.9545,15.0,14.78,-1.47,3,3,1,3,12.0,8.62,12.93,47.8,5904.8,32.62,38.79,8030.4,0.2647
ORD-00627,2024-11-03,44,2024-11,South,Precision Bearings,Titanium Grade 5,OP-020,MCH-04,Swing,200,173,167,6,3,3,0.0347,0.9653,12.5,10.05,-19.6,3,2,1,0,45.0,5.86,8.79,85.76,10319.45,143.79,13.19,14321.92,0.2795
ORD-00969,2024-11-03,44,2024-11,North,Precision Bearings,Steel 4140,OP-010,MCH-02,Day,100,88,85,3,1,2,0.0341,0.9659,12.5,12.38,-0.96,3,2,1,0,8.5,7.22,10.83,39.31,2336.4,12.11,10.83,3341.35,0.3008
ORD-04864,2024-11-03,44,2024-11,Central,Precision Bearings,Stainless 316,OP-020,MCH-14,Swing,100,91,87,4,2,2,0.044,0.956,12.5,11.17,-10.64,14,17,0,0,18.5,6.52,9.78,46.73,3166.8,43.52,9.78,4065.51,0.2211
ORD-00842,2024-11-04,45,2024-11,North,Shaft Components,Stainless 316,OP-014,MCH-15,Night,150,144,138,6,2,4,0.0417,0.9583,10.0,8.78,-12.2,5,6,0,0,18.5,5.12,7.68,44.62,4507.2,42.12,15.36,6157.56,0.268
ORD-00862,2024-11-04,45,2024-11,North,Gear Assemblies,Stainless 316,OP-020,MCH-09,Swing,150,132,125,7,2,5,0.053,0.947,15.0,15.51,3.4,7,6,1,0,18.5,9.05,13.58,57.43,5429.16,46.05,33.94,7178.75,0.2437
ORD-01922,2024-11-04,45,2024-11,North,Hydraulic Valves,Steel 4140,OP-008,MCH-09,Night,150,131,123,8,3,5,0.0611,0.9389,18.0,17.8,-1.11,10,8,1,23,8.5,10.38,15.57,46.8,4512.95,41.07,38.93,5756.4,0.216
ORD-03777,2024-11-04,45,2024-11,South,Hydraulic Valves,Steel 4140,OP-004,MCH-15,Night,50,35,34,1,0,1,0.0286,0.9714,18.0,18.01,0.06,7,6,1,0,8.5,10.51,15.77,49.26,1217.3,0.0,7.88,1674.84,0.2732
ORD-01044,2024-11-04,45,2024-11,North,Shaft Components,Bronze C932,OP-003,MCH-02,Day,200,164,158,6,2,4,0.0366,0.9634,10.0,9.51,-4.9,10,9,1,0,22.0,5.55,8.32,47.48,5882.68,49.55,16.65,7501.84,0.2158
ORD-01963,2024-11-04,45,2024-11,North,Gear Assemblies,Stainless 316,OP-003,MCH-05,Swing,100,83,79,4,1,3,0.0482,0.9518,15.0,18.8,25.33,3,3,1,5,18.5,10.97,16.46,65.91,3812.19,23.98,24.68,5206.89,0.2679
ORD-02884,2024-11-04,45,2024-11,South,Hydraulic Valves,Steel 4140,OP-011,MCH-03,Night,100,84,79,5,1,4,0.0595,0.9405,18.0,16.77,-6.83,10,8,1,0,8.5,9.78,14.67,48.41,2767.8,13.39,29.34,3824.39,0.2763
ORD-01726,2024-11-04,45,2024-11,Central,Gear Assemblies,Steel 4140,OP-007,MCH-15,Night,200,161,158,3,1,2,0.0186,0.9814,15.0,14.82,-1.2,14,15,0,0,8.5,8.64,12.96,43.79,4846.1,12.82,12.96,6918.82,0.2996
ORD-03713,2024-11-04,45,2024-11,Central,Precision Bearings,Steel 4140,OP-002,MCH-13,Day,200,162,158,4,2,2,0.0247,0.9753,12.5,11.0,-12.0,10,11,0,11,8.5,6.42,9.63,35.95,3977.1,23.42,9.63,5680.1,0.2998
ORD-01307,2024-11-04,45,2024-11,North,Hydraulic Valves,Bronze C932,OP-014,MCH-04,Swing,100,81,76,5,2,3,0.0617,0.9383,18.0,19.24,6.89,7,8,0,0,22.0,11.22,16.83,68.21,4054.05,55.22,25.25,5183.96,0.218
ORD-04773,2024-11-05,45,2024-11,North,Shaft Components,Steel 4140,OP-019,MCH-03,Swing,125,94,90,4,1,3,0.0426,0.9574,10.0,9.78,-2.2,7,8,0,0,8.5,5.7,8.55,33.42,2138.5,11.35,12.83,3007.8,0.289
ORD-00215,2024-11-05,45,2024-11,Central,Precision Bearings,Titanium Grade 5,OP-004,MCH-11,Night,50,45,43,2,1,1,0.0444,0.9556,12.5,12.0,-4.0,5,5,1,0,45.0,7.0,10.5,93.44,2812.5,48.5,5.25,4017.92,0.3
ORD-04147,2024-11-05,45,2024-11,Central,Housing Units,Stainless 316,OP-010,MCH-11,Swing,75,66,62,4,1,3,0.0606,0.9394,22.0,22.55,2.5,7,6,1,0,18.5,13.15,19.73,74.22,3391.08,25.07,29.59,4601.64,0.2631
ORD-00616,2024-11-05,45,2024-11,Central,Gear Assemblies,Bronze C932,OP-006,MCH-10,Day,75,63,61,2,0,2,0.0317,0.9683,15.0,15.69,4.6,10,10,1,0,22.0,9.15,13.73,66.06,2827.44,0.0,13.73,4029.66,0.2983
ORD-04209,2024-11-05,45,2024-11,Central,Gear Assemblies,Aluminum 6061,OP-003,MCH-07,Swing,75,49,48,1,0,1,0.0204,0.9796,15.0,15.69,4.6,3,2,1,7,12.0,9.15,13.73,46.14,1709.12,0.0,6.86,2214.72,0.2283
ORD-00018,2024-11-05,45,2024-11,North,Hydraulic Valves,Titanium Grade 5,OP-006,MCH-06,Day,100,83,79,4,2,2,0.0482,0.9518,18.0,19.88,10.44,3,2,1,0,45.0,11.6,17.4,102.37,6142.0,101.6,17.4,8087.23,0.2405
ORD-03755,2024-11-05,45,2024-11,South,Hydraulic Valves,Aluminum 6061,OP-011,MCH-08,Night,100,80,74,6,2,4,0.075,0.925,18.0,15.09,-16.17,5,5,1,0,12.0,8.8,13.2,45.95,2720.0,32.8,26.4,3400.3,0.2001
ORD-02906,2024-11-06,45,2024-11,Central,Precision Bearings,Aluminum 6061,OP-007,MCH-10,Day,50,49,48,1,0,1,0.0204,0.9796,12.5,12.3,-1.6,14,12,1,0,12.0,7.18,10.77,42.93,1467.55,0.0,5.38,2060.64,0.2878
ORD-01287,2024-11-06,45,2024-11,Central,Housing Units,Bronze C932,OP-016,MCH-15,Day,100,93,92,1,0,1,0.0108,0.9892,22.0,24.28,10.36,10,11,0,0,22.0,14.16,21.24,79.9,5338.2,0.0,10.62,7350.8,0.2738
ORD-02892,2024-11-06,45,2024-11,Central,Hydraulic Valves,Steel 4140,OP-004,MCH-10,Swing,150,99,96,3,1,2,0.0303,0.9697,18.0,19.03,5.72,3,2,1,0,8.5,11.1,16.65,49.82,3588.75,14.05,16.65,4782.72,0.2496
ORD-01423,2024-11-06,45,2024-11,North,Shaft Components,Aluminum 6061,OP-019,MCH-05,Night,50,44,43,1,0,1,0.0227,0.9773,10.0,12.79,27.9,10,12,0,0,12.0,7.46,11.19,41.75,1348.6,0.0,5.59,1795.25,0.2488
ORD-04415,2024-11-06,45,2024-11,South,Hydraulic Valves,Titanium Grade 5,OP-013,MCH-10,Swing,75,62,59,3,1,2,0.0484,0.9516,18.0,16.12,-10.44,7,5,1,0,45.0,9.4,14.1,100.68,4247.0,49.7,14.1,5940.12,0.285
ORD-04496,2024-11-06,45,2024-11,Central,Precision Bearings,Titanium Grade 5,OP-009,MCH-15,Night,100,77,75,2,0,2,0.026,0.974,12.5,12.26,-1.92,7,6,1,13,45.0,7.15,10.73,81.47,4841.76,0.0,10.73,6110.25,0.2076
ORD-03685,2024-11-06,45,2024-11,South,Housing Units,Aluminum 6061,OP-007,MCH-10,Night,75,55,55,0,0,0,0.0,1.0,22.0,20.81,-5.41,10,8,1,2,12.0,12.14,18.21,61.92,2329.25,0.0,0.0,3405.6,0.3161
ORD-00519,2024-11-06,45,2024-11,Central,Precision Bearings,Titanium Grade 5,OP-004,MCH-08,Night,200,168,164,4,2,2,0.0238,0.9762,12.5,11.14,-10.88,10,8,1,0,45.0,6.5,9.75,79.53,10290.0,96.5,9.75,13042.92,0.2111
ORD-00645,2024-11-06,45,2024-11,Central,Shaft Components,Steel 4140,OP-003,MCH-07,Night,50,35,34,1,0,1,0.0286,0.9714,10.0,10.77,7.7,10,10,1,13,8.5,6.28,9.42,32.44,847.0,0.0,4.71,1102.96,0.2321
ORD-00973,2024-11-06,45,2024-11,Central,Housing Units,Titanium Grade 5,OP-011,MCH-03,Swing,100,83,81,2,0,2,0.0241,0.9759,22.0,22.74,3.36,14,13,1,0,45.0,13.26,19.89,119.95,6486.45,0.0,19.89,9715.95,0.3324
ORD-03645,2024-11-06,45,2024-11,Central,Precision Bearings,Stainless 316,OP-011,MCH-06,Day,125,124,122,2,0,2,0.0161,0.9839,12.5,15.34,22.72,3,2,1,2,18.5,8.95,13.42,52.64,5067.88,0.0,13.42,6422.08,0.2109
ORD-00249,2024-11-06,45,2024-11,North,Precision Bearings,Steel 4140,OP-019,MCH-15,Day,200,185,179,6,2,4,0.0324,0.9676,12.5,12.14,-2.88,14,14,1,0,8.5,7.08,10.62,39.73,4847.0,24.08,21.24,7111.67,0.3184
ORD-01794,2024-11-06,45,2024-11,Central,Shaft Components,Bronze C932,OP-011,MCH-14,Day,75,63,62,1,0,1,0.0159,0.9841,10.0,9.95,-0.5,14,13,1,0,22.0,5.8,8.7,55.45,2299.5,0.0,4.35,3437.9,0.3311
ORD-02524,2024-11-06,45,2024-11,South,Hydraulic Valves,Aluminum 6061,OP-018,MCH-13,Night,50,39,37,2,0,2,0.0513,0.9487,18.0,15.97,-11.28,3,1,1,0,12.0,9.32,13.98,52.49,1376.7,0.0,13.98,1942.13,0.2911
ORD-02645,2024-11-07,45,2024-11,South,Shaft Components,Stainless 316,OP-012,MCH-15,Night,75,67,64,3,1,2,0.0448,0.9552,10.0,9.5,-5.0,14,17,0,0,18.5,5.54,8.31,49.35,2167.45,21.27,8.31,3158.4,0.3138
ORD-04813,2024-11-07,45,2024-11,North,Hydraulic Valves,Stainless 316,OP-018,MCH-12,Swing,100,80,75,5,1,4,0.0625,0.9375,18.0,17.7,-1.67,14,12,1,0,18.5,10.32,15.48,65.56,3544.0,23.66,30.96,4917.0,0.2792
ORD-01645,2024-11-07,45,2024-11,South,Precision Bearings,Stainless 316,OP-008,MCH-04,Swing,150,130,124,6,2,4,0.0462,0.9538,12.5,14.64,17.12,3,2,1,0,18.5,8.54,12.81,50.76,5180.5,45.54,25.62,6294.24,0.1769
ORD-01454,2024-11-07,45,2024-11,South,Hydraulic Valves,Aluminum 6061,OP-018,MCH-14,Day,150,100,95,5,2,3,0.05,0.95,18.0,17.14,-4.78,7,5,1,0,12.0,10.0,15.0,46.6,3700.0,34.0,22.5,4427.0,0.1642
ORD-03092,2024-11-07,45,2024-11,North,Housing Units,Bronze C932,OP-009,MCH-12,Night,125,97,93,4,2,2,0.0412,0.9588,22.0,27.37,24.41,14,13,1,0,22.0,15.97,23.96,84.76,6007.21,59.97,23.96,7882.68,0.2379
ORD-00150,2024-11-07,45,2024-11,Central,Hydraulic Valves,Steel 4140,OP-001,MCH-04,Day,100,94,91,3,0,3,0.0319,0.9681,18.0,17.53,-2.61,5,3,1,0,8.5,10.23,15.35,44.6,3203.52,0.0,23.02,4058.6,0.2107
ORD-04828,2024-11-07,45,2024-11,Central,Hydraulic Valves,Stainless 316,OP-020,MCH-12,Swing,125,120,111,9,5,4,0.075,0.925,18.0,15.03,-16.5,3,3,1,0,18.5,8.77,13.15,62.1,4850.4,114.42,26.31,6893.1,0.2963
ORD-02090,2024-11-07,45,2024-11,Central,Hydraulic Valves,Stainless 316,OP-016,MCH-13,Night,200,155,149,6,2,4,0.0387,0.9613,18.0,16.24,-9.78,5,4,1,0,18.5,9.47,14.21,52.81,6537.9,46.47,28.41,7868.69,0.1691
ORD-02660,2024-11-08,45,2024-11,South,Housing Units,Bronze C932,OP-011,MCH-14,Swing,125,108,104,4,1,3,0.037,0.963,22.0,25.12,14.18,3,2,1,5,22.0,14.65,21.98,86.5,6332.04,29.32,32.96,8996.0,0.2961
ORD-01226,2024-11-08,45,2024-11,South,Gear Assemblies,Aluminum 6061,OP-017,MCH-02,Swing,125,113,109,4,1,3,0.0354,0.9646,15.0,15.09,0.6,3,2,1,2,12.0,8.8,13.2,43.85,3842.0,16.4,19.8,4779.65,0.1962
ORD-00020,2024-11-08,45,2024-11,Central,Gear Assemblies,Aluminum 6061,OP-010,MCH-04,Night,100,73,69,4,1,3,0.0548,0.9452,15.0,14.36,-4.27,7,6,1,2,12.0,8.38,12.57,41.32,2405.35,16.19,18.86,2851.08,0.1563
ORD-04902,2024-11-08,45,2024-11,Central,Shaft Components,Titanium Grade 5,OP-015,MCH-15,Night,75,60,59,1,0,1,0.0167,0.9833,10.0,10.41,4.1,3,3,1,0,45.0,6.07,9.11,77.23,3610.8,0.0,4.55,4556.57,0.2076
ORD-03296,2024-11-08,45,2024-11,South,Gear Assemblies,Stainless 316,OP-006,MCH-08,Swing,75,67,66,1,0,1,0.0149,0.9851,15.0,13.63,-9.13,10,9,1,0,18.5,7.95,11.93,49.73,2571.46,0.0,5.96,3282.18,0.2165
ORD-02926,2024-11-08,45,2024-11,South,Hydraulic Valves,Bronze C932,OP-003,MCH-14,Day,125,99,96,3,1,2,0.0303,0.9697,18.0,18.73,4.06,7,5,1,0,22.0,10.93,16.39,72.67,4882.68,27.46,16.39,6976.32,0.3001
ORD-01418,2024-11-08,45,2024-11,South,Housing Units,Steel 4140,OP-009,MCH-13,Day,200,184,179,5,2,3,0.0272,0.9728,22.0,22.15,0.68,7,5,1,0,8.5,12.92,19.38,53.75,7507.2,29.92,29.07,9621.25,0.2197
ORD-03804,2024-11-08,45,2024-11,South,Housing Units,Stainless 316,OP-002,MCH-14,Night,75,46,45,1,0,1,0.0217,0.9783,22.0,24.96,13.45,10,11,0,0,18.5,14.56,21.84,75.02,2525.4,0.0,10.92,3375.9,0.2519
ORD-00606,2024-11-08,45,2024-11,North,Precision Bearings,Steel 4140,OP-013,MCH-06,Night,200,143,138,5,2,3,0.035,0.965,12.5,12.42,-0.64,7,6,1,0,8.5,7.24,10.86,39.13,3803.8,24.24,16.29,5399.94,0.2956
ORD-03346,2024-11-09,45,2024-11,Central,Gear Assemblies,Stainless 316,OP-017,MCH-14,Day,150,147,141,6,2,4,0.0408,0.9592,15.0,16.19,7.93,10,10,1,0,18.5,9.44,14.16,59.95,6188.7,46.44,28.32,8452.95,0.2679
ORD-04935,2024-11-09,45,2024-11,South,Shaft Components,Titanium Grade 5,OP-019,MCH-03,Day,125,110,106,4,1,3,0.0364,0.9636,10.0,9.59,-4.1,7,5,1,0,45.0,5.59,8.38,77.5,6486.7,47.8,12.58,8215.0,0.2104
ORD-03079,2024-11-09,45,2024-11,Central,Precision Bearings,Stainless 316,OP-017,MCH-10,Swing,75,62,60,2,0,2,0.0323,0.9677,12.5,12.57,0.56,5,5,1,1,18.5,7.33,11.0,54.4,2283.46,0.0,11.0,3264.0,0.3004
ORD-03714,2024-11-09,45,2024-11,South,Gear Assemblies,Bronze C932,OP-018,MCH-08,Swing,150,114,109,5,2,3,0.0439,0.9561,15.0,14.58,-2.8,10,10,1,0,22.0,8.5,12.75,66.03,4930.5,52.5,19.12,7197.27,0.3149
ORD-04580,2024-11-09,45,2024-11,North,Shaft Components,Steel 4140,OP-005,MCH-08,Day,100,98,95,3,1,2,0.0306,0.9694,10.0,10.04,0.4,3,2,1,0,8.5,5.86,8.79,31.27,2268.7,11.43,8.79,2970.65,0.2363
ORD-02027,2024-11-09,45,2024-11,Central,Hydraulic Valves,Steel 4140,OP-005,MCH-08,Swing,200,171,158,13,7,6,0.076,0.924,18.0,19.25,6.94,5,4,1,26,8.5,11.23,16.84,47.45,6253.47,98.81,50.53,7497.1,0.1659
ORD-04568,2024-11-09,45,2024-11,Central,Gear Assemblies,Steel 4140,OP-008,MCH-01,Night,200,156,150,6,2,4,0.0385,0.9615,15.0,15.38,2.53,3,4,0,4,8.5,8.97,13.46,39.25,4825.08,25.97,26.91,5887.5,0.1805
ORD-01774,2024-11-09,45,2024-11,Central,Gear Assemblies,Aluminum 6061,OP-014,MCH-12,Day,100,95,91,4,2,2,0.0421,0.9579,15.0,11.93,-20.47,10,7,1,0,12.0,6.96,10.44,44.26,2793.0,30.96,10.44,4027.66,0.3065
ORD-00771,2024-11-09,45,2024-11,South,Shaft Components,Stainless 316,OP-012,MCH-14,Day,200,196,188,8,3,5,0.0408,0.9592,10.0,11.36,13.6,10,8,1,4,18.5,6.63,9.95,45.16,6875.68,65.44,24.86,8490.08,0.1902
ORD-01297,2024-11-10,45,2024-11,North,Precision Bearings,Aluminum 6061,OP-015,MCH-06,Day,50,47,46,1,0,1,0.0213,0.9787,12.5,11.74,-6.08,7,6,1,10,12.0,6.85,10.27,41.7,1368.64,0.0,5.14,1918.2,0.2865
ORD-00896,2024-11-10,45,2024-11,South,Hydraulic Valves,Steel 4140,OP-017,MCH-12,Night,200,141,133,8,4,4,0.0567,0.9433,18.0,18.18,1.0,10,8,1,0,8.5,10.61,15.91,46.33,4937.82,55.22,31.83,6161.89,0.1987
ORD-02589,2024-11-10,45,2024-11,North,Shaft Components,Titanium Grade 5,OP-018,MCH-10,Day,200,186,180,6,2,4,0.0323,0.9677,10.0,8.73,-12.7,5,5,1,0,45.0,5.09,7.63,74.47,10735.92,95.09,15.27,13404.6,0.1991
ORD-00663,2024-11-10,45,2024-11,North,Housing Units,Aluminum 6061,OP-006,MCH-01,Night,75,57,55,2,0,2,0.0351,0.9649,22.0,24.32,10.55,3,2,1,0,12.0,14.19,21.29,71.67,2706.36,0.0,21.29,3941.85,0.3134
ORD-03561,2024-11-10,45,2024-11,North,Housing Units,Titanium Grade 5,OP-019,MCH-13,Day,75,74,72,2,0,2,0.027,0.973,22.0,21.78,-1.0,5,5,1,0,45.0,12.71,19.07,102.19,5681.72,0.0,19.07,7357.68,0.2278
